Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0060159~regulation of dopamine receptor signaling pathway	2	1.4814814814814816	0.026053890587510488	ALK, LRRK2	128	4	19308	75.421875	0.9999999999999654	1.0	1.0
GOTERM_BP_DIRECT	GO:0060750~epithelial cell proliferation involved in mammary gland duct elongation	2	1.4814814814814816	0.026053890587510488	WNT5A, ESR1	128	4	19308	75.421875	0.9999999999999654	1.0	1.0
GOTERM_BP_DIRECT	GO:0051938~L-glutamate import	2	1.4814814814814816	0.026053890587510488	SLC17A6, SLC17A8	128	4	19308	75.421875	0.9999999999999654	1.0	1.0
GOTERM_MF_DIRECT	GO:0005109~frizzled binding	3	2.2222222222222223	0.029250084432957235	DLG4, WNT5A, WNT9B	127	40	18869	11.143110236220473	0.9999764742889514	1.0	1.0
GOTERM_BP_DIRECT	GO:0042391~regulation of membrane potential	4	2.9629629629629632	0.029791322100159216	CHRND, CHRNA3, LRRK2, CACNA1G	128	102	19308	5.915441176470589	0.9999999999999997	1.0	1.0
GOTERM_BP_DIRECT	GO:0042060~wound healing	4	2.9629629629629632	0.030541653274613605	COL1A1, LOX, WNT5A, CFLAR	128	103	19308	5.858009708737865	0.9999999999999999	1.0	1.0
GOTERM_MF_DIRECT	GO:0042169~SH2 domain binding	3	2.2222222222222223	0.030618023560628486	AFAP1, NLK, PAG1	127	41	18869	10.87132705972729	0.999985819755809	1.0	1.0
GOTERM_BP_DIRECT	GO:0035814~negative regulation of renal sodium excretion	2	1.4814814814814816	0.0324614307801479	ADORA1, COMT	128	5	19308	60.3375	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048022~negative regulation of melanin biosynthetic process	2	1.4814814814814816	0.0324614307801479	WNT5A, SLC24A5	128	5	19308	60.3375	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007223~Wnt signaling pathway, calcium modulating pathway	2	1.4814814814814816	0.0324614307801479	WNT5A, NLK	128	5	19308	60.3375	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0098700~neurotransmitter loading into synaptic vesicle	2	1.4814814814814816	0.0324614307801479	SLC17A6, SLC17A8	128	5	19308	60.3375	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007411~axon guidance	5	3.7037037037037033	0.03283354394028727	EPHA5, SEMA7A, DPYSL5, WNT5A, UNC5D	128	183	19308	4.121413934426229	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050727~regulation of inflammatory response	4	2.9629629629629632	0.032852087274297115	SEMA7A, SBNO2, WNT5A, ESR1	128	106	19308	5.692216981132075	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0061098~positive regulation of protein tyrosine kinase activity	3	2.2222222222222223	0.033926335212513245	ALK, DLG4, GHRL	128	44	19308	10.284801136363637	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1902751~positive regulation of cell cycle G2/M phase transition	2	1.4814814814814816	0.038827145865075206	DYRK3, CDC25A	128	6	19308	50.28125	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0044341~sodium-dependent phosphate transport	2	1.4814814814814816	0.038827145865075206	SLC17A6, SLC17A8	128	6	19308	50.28125	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050881~musculoskeletal movement	2	1.4814814814814816	0.038827145865075206	COMP, CHRND	128	6	19308	50.28125	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060628~regulation of ER to Golgi vesicle-mediated transport	2	1.4814814814814816	0.038827145865075206	LRRK2, YIPF5	128	6	19308	50.28125	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007165~signal transduction	15	11.11111111111111	0.039019763243099075	ALK, CHRNA3, LRRK2, DIRAS1, RASGRF1, C5AR1, ESR1, CHRND, DPYSL5, DLG4, RASSF5, ADORA1, CCL1, PDE5A, PAG1	128	1267	19308	1.7858376085240728	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0004714~transmembrane receptor protein tyrosine kinase activity	4	2.9629629629629632	0.04275082309372624	EPHA5, ALK, DYRK3, FGFR1	127	116	18869	5.123269074124355	0.9999998458386266	1.0	1.0
GOTERM_BP_DIRECT	GO:0006824~cobalt ion transport	2	1.4814814814814816	0.04515130670422511	TCN1, SLC11A2	128	7	19308	43.098214285714285	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032526~response to retinoic acid	3	2.2222222222222223	0.045974103780996686	GJB2, SYNJ1, WNT9B	128	52	19308	8.702524038461538	1.0	1.0	1.0
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	6	4.444444444444445	0.047292738257922635	GLP1R, HCAR1, ADORA1, NFATC1, GHRL, GPHB5	74	221	8164	2.9952305246422894	0.9996624691598995	1.0	1.0
GOTERM_BP_DIRECT	GO:0006935~chemotaxis	4	2.9629629629629632	0.04760344544587684	C5AR1, S1PR1, PIK3C2G, CCL1	128	123	19308	4.905487804878049	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0016746~transferase activity, transferring acyl groups	3	2.2222222222222223	0.04887215426798389	HHATL, HHAT, LPCAT1	127	53	18869	8.409894517902243	0.9999999845913765	1.0	1.0
GOTERM_BP_DIRECT	GO:0030282~bone mineralization	3	2.2222222222222223	0.0491983255920944	COMP, SBNO2, LOX	128	54	19308	8.380208333333334	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001696~gastric acid secretion	2	1.4814814814814816	0.05143418241143604	CCKBR, GHRL	128	8	19308	37.7109375	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051260~protein homooligomerization	4	2.9629629629629632	0.051475028689387047	COMP, PEG10, KCTD12, KCTD16	128	127	19308	4.750984251968504	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0008134~transcription factor binding	5	3.7037037037037033	0.0516282243747957	LMO4, NFATC1, GTF2F1, NLK, ESR1	127	209	18869	3.554421127981012	0.9999999945634328	1.0	1.0
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	4	2.9629629629629632	0.052464950121251464	LRRK2, IGFBP3, NLK, FGFR1	128	128	19308	4.7138671875	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045165~cell fate commitment	3	2.2222222222222223	0.05418293004550308	WNT5A, WNT9B, SOX5	128	57	19308	7.939144736842105	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	5	3.7037037037037033	0.055219308869894485	EPHA5, ALK, VCAN, WNT9B, FGFR1	128	217	19308	3.475662442396313	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045599~negative regulation of fat cell differentiation	3	2.2222222222222223	0.057601071367636585	SORT1, WNT5A, C1QL4	128	59	19308	7.670021186440678	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0008037~cell recognition	2	1.4814814814814816	0.057676040381251244	VCAN, CADM1	128	9	19308	33.520833333333336	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:1905394~retromer complex binding	2	1.4814814814814816	0.058530154498809675	SORT1, SLC11A2	127	9	18869	33.01662292213474	0.9999999996050858	1.0	1.0
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	3	2.2222222222222223	0.059337712573656116	COL1A1, COMP, LOX	128	60	19308	7.5421875	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051216~cartilage development	3	2.2222222222222223	0.06109231915857202	WNT5A, GHRL, SOX5	128	61	19308	7.418545081967213	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010863~positive regulation of phospholipase C activity	2	1.4814814814814816	0.06387714628877636	ESR1, FGFR1	128	10	19308	30.16875	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060068~vagina development	2	1.4814814814814816	0.06387714628877636	WNT5A, ESR1	128	10	19308	30.16875	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0099566~regulation of postsynaptic cytosolic calcium ion concentration	2	1.4814814814814816	0.06387714628877636	WNT5A, GRM1	128	10	19308	30.16875	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	10	7.4074074074074066	0.0644403055454229	RYR1, SGCE, COMP, GJB2, VCAN, PCDH20, SPOCK3, LPCAT1, ME1, CDH23	127	751	18869	1.9783595625779802	0.9999999999588216	1.0	1.0
GOTERM_BP_DIRECT	GO:0007200~phospholipase C-activating G-protein coupled receptor signaling pathway	3	2.2222222222222223	0.06828430353875471	CCKBR, C5AR1, ESR1	128	65	19308	6.962019230769231	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051967~negative regulation of synaptic transmission, glutamatergic	2	1.4814814814814816	0.07003776409298372	ADORA1, DRD3	128	11	19308	27.426136363636363	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071377~cellular response to glucagon stimulus	2	1.4814814814814816	0.07003776409298372	GLP1R, GJB2	128	11	19308	27.426136363636363	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050803~regulation of synapse structure or activity	2	1.4814814814814816	0.07003776409298372	SLC17A6, SLC17A8	128	11	19308	27.426136363636363	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007611~learning or memory	3	2.2222222222222223	0.07012419296740965	GLP1R, SLC11A2, DRD3	128	66	19308	6.856534090909091	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0031748~D1 dopamine receptor binding	2	1.4814814814814816	0.07106801967235467	DLG4, DRD3	127	11	18869	27.01360057265569	0.9999999999967921	1.0	1.0
GOTERM_MF_DIRECT	GO:0005254~chloride channel activity	3	2.2222222222222223	0.07579417830566981	SLC17A6, SLC17A8, SLC26A9	127	68	18869	6.554770727188513	0.999999999999486	1.0	1.0
GOTERM_MF_DIRECT	GO:0042166~acetylcholine binding	2	1.4814814814814816	0.07727469214904231	CHRND, CHRNA3	127	12	18869	24.76246719160105	0.9999999999997109	1.0	1.0
GOTERM_MF_DIRECT	GO:0005436~sodium:phosphate symporter activity	2	1.4814814814814816	0.07727469214904231	SLC17A6, SLC17A8	127	12	18869	24.76246719160105	0.9999999999997109	1.0	1.0
GOTERM_BP_DIRECT	GO:0018107~peptidyl-threonine phosphorylation	3	2.2222222222222223	0.07956046534902671	DYRK3, LRRK2, NLK	128	71	19308	6.373679577464789	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043627~response to estrogen	3	2.2222222222222223	0.07956046534902671	GHRL, COMT, ESR1	128	71	19308	6.373679577464789	1.0	1.0	1.0
KEGG_PATHWAY	hsa04360:Axon guidance	5	3.7037037037037033	0.07956230263107707	EPHA5, SEMA7A, DPYSL5, WNT5A, UNC5D	74	182	8164	3.0308880308880313	0.9999988542877603	1.0	1.0
GOTERM_MF_DIRECT	GO:0001664~G-protein coupled receptor binding	3	2.2222222222222223	0.08163766847732351	ADORA1, S1PR1, GHRL	127	71	18869	6.2778085837861815	0.9999999999999473	1.0	1.0
KEGG_PATHWAY	hsa04724:Glutamatergic synapse	4	2.9629629629629632	0.08176026963231307	DLG4, SLC17A6, SLC17A8, GRM1	74	114	8164	3.8710289236605027	0.9999992277584238	1.0	1.0
GOTERM_BP_DIRECT	GO:0095500~acetylcholine receptor signaling pathway	2	1.4814814814814816	0.08223858279978886	CHRND, CHRNA3	128	13	19308	23.206730769230766	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0002087~regulation of respiratory gaseous exchange by neurological system process	2	1.4814814814814816	0.08223858279978886	TSHZ3, ADORA1	128	13	19308	23.206730769230766	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	6	4.444444444444445	0.08246173611821897	ZMAT2, PEG10, NFATC1, ZFHX4, ESR1, SND1	127	346	18869	2.57644167311456	0.9999999999999618	1.0	1.0
GOTERM_MF_DIRECT	GO:0005313~L-glutamate transmembrane transporter activity	2	1.4814814814814816	0.08344022159331774	SLC17A6, SLC17A8	127	13	18869	22.857662023016353	0.9999999999999739	1.0	1.0
GOTERM_MF_DIRECT	GO:0039706~co-receptor binding	2	1.4814814814814816	0.08344022159331774	LRRK2, WNT9B	127	13	18869	22.857662023016353	0.9999999999999739	1.0	1.0
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	4	2.9629629629629632	0.08504686258981342	CD96, GJB2, C5AR1, COMT	128	157	19308	3.8431528662420384	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071300~cellular response to retinoic acid	3	2.2222222222222223	0.08540157842324839	COL1A1, WNT5A, WNT9B	128	74	19308	6.115287162162162	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	4	2.9629629629629632	0.08755181721409248	COL1A1, GJB2, CDH23, SLC17A8	128	159	19308	3.7948113207547167	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010468~regulation of gene expression	5	3.7037037037037033	0.08787868465263066	COMP, STX1B, LOX, SORT1, C1D	128	255	19308	2.9577205882352944	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0000186~activation of MAPKK activity	2	1.4814814814814816	0.08827930319514402	ADORA1, GRM1	128	14	19308	21.549107142857142	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035988~chondrocyte proliferation	2	1.4814814814814816	0.08827930319514402	COMP, MMP16	128	14	19308	21.549107142857142	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0044342~type B pancreatic cell proliferation	2	1.4814814814814816	0.08827930319514402	IGFBP3, RASGRF1	128	14	19308	21.549107142857142	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0055062~phosphate ion homeostasis	2	1.4814814814814816	0.08827930319514402	SLC17A6, SLC17A8	128	14	19308	21.549107142857142	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010035~response to inorganic substance	2	1.4814814814814816	0.08827930319514402	NT5E, ADORA1	128	14	19308	21.549107142857142	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0015293~symporter activity	3	2.2222222222222223	0.09167131871360458	SLC17A6, SLC17A8, SLC24A5	127	76	18869	5.86479486116867	0.999999999999999	1.0	1.0
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	4	2.9629629629629632	0.09394915544057561	DDAH1, WNT5A, C5AR1, VASH2	128	164	19308	3.679115853658537	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042417~dopamine metabolic process	2	1.4814814814814816	0.09428057449082643	COMT, DRD3	128	15	19308	20.1125	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007186~G-protein coupled receptor signaling pathway	11	8.148148148148149	0.09452649600765019	HCAR1, CCKBR, SORT1, GPR63, ADORA1, S1PR1, GHRL, CCL1, DRD3, GRM1, GPHB5	128	947	19308	1.7521449313621964	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0019904~protein domain specific binding	5	3.7037037037037033	0.09975463622686549	STX1B, WNT5A, GTF2F1, POU2F2, DRD3	127	263	18869	2.824616029460196	1.0	1.0	1.0
